Ticker,First Date,First Value,Last Date,Last Value,Percentage Change,Source File,Folder Path,Company Name,Sector,Industry,Market Cap,P/E Ratio,P/B Ratio,PEG Ratio,Dividend Yield,EPS,Revenue,Profit Margin,EBITDA,Earnings Date,Stock Market,52-Wk High,52-Wk Low,CDP Score
PEB,2024-11-20,12.369999885559082,2024-12-24,13.75,11.156023663766968,sp600_stocks.csv,SP600_data,Pebblebrook Hotel Trust,Real Estate,REIT - Hotel & Motel,1658944896,Not Available,0.6008323,Not Available,0.003,-0.25,1449796992,0.00246,319083008,Not Available,NYQ,16.65,11.65,Not Available
PGNY,2024-11-20,13.979999542236328,2024-12-24,14.529999732971191,3.9341931955949248,sp600_stocks.csv,SP600_data,"Progyny, Inc.",Healthcare,Health Information Services,1252604928,24.516666,2.9880154,Not Available,Not Available,0.6,1138729984,0.050300002,68409000,Not Available,NMS,42.08,13.39,Not Available
PUMP,2024-11-20,7.809999942779541,2024-12-24,9.0,15.23687664454635,sp600_stocks.csv,SP600_data,ProPetro Holding Corp.,Energy,Oil & Gas Equipment & Services,929457856,Not Available,1.1196529,Not Available,Not Available,-1.28,1471507968,-0.09372,277377984,Not Available,NYQ,10.015,6.535,Not Available
RC,2024-11-20,7.199999809265137,2024-12-24,7.389999866485596,2.638889753524191,sp600_stocks.csv,SP600_data,Ready Capital Corporation,Real Estate,REIT - Mortgage,1245391232,Not Available,0.5837503,Not Available,0.1515,-0.72,129435000,-0.84870005,Not Available,Not Available,NYQ,10.71,6.65,Not Available
RCUS,2024-11-20,14.619999885559082,2024-12-24,15.90999984741211,8.823529219909407,sp600_stocks.csv,SP600_data,"Arcus Biosciences, Inc.",Healthcare,Biotechnology,1448628608,Not Available,2.5635626,Not Available,Not Available,-3.19,263000000,-1.02662,-288000000,Not Available,NYQ,20.31,13.52,Not Available
ROIC,2024-11-20,17.220258712768555,2024-12-24,17.3799991607666,0.9276309413377268,sp600_stocks.csv,SP600_data,Retail Opportunity Investments Corp.,Real Estate,REIT - Retail,2217121792,38.555557,1.7203768,Not Available,0.0347,0.45,336784992,0.17384,204658000,Not Available,NMS,17.52,11.87,Not Available
SABR,2024-11-20,3.5999999046325684,2024-12-24,3.740000009536743,3.8888919059141984,sp600_stocks.csv,SP600_data,Sabre Corporation,Technology,Software - Infrastructure,1439235456,Not Available,Not Available,Not Available,Not Available,-0.76,3001893888,-0.100109994,424752000,Not Available,NMS,4.625,1.81,Not Available
SDGR,2024-11-20,19.170000076293945,2024-12-24,19.729999542236328,2.921228292716028,sp600_stocks.csv,SP600_data,"Schrödinger, Inc.",Healthcare,Health Information Services,1479033600,Not Available,3.2901132,Not Available,Not Available,-2.45,193348000,-0.91843003,-212456000,Not Available,NMS,37.48,16.67,Not Available
SEDG,2024-11-20,10.869999885559082,2024-12-24,14.829999923706056,36.43054351277298,sp600_stocks.csv,SP600_data,"SolarEdge Technologies, Inc.",Technology,Solar,844912448,Not Available,0.87174886,Not Available,Not Available,-29.1,1046750976,-1.5818801,-1252312064,Not Available,NMS,97.27,10.24,Not Available
SHEN,2024-11-20,12.460000038146973,2024-12-24,12.84000015258789,3.049760138663939,sp600_stocks.csv,SP600_data,Shenandoah Telecommunications Company,Communication Services,Telecom Services,710373312,Not Available,0.76728004,Not Available,0.008,-0.27,328807008,0.60069,89004000,Not Available,NMS,22.27,11.87,Not Available
SHO,2024-11-20,10.0,2024-12-24,12.119999885559082,21.19999885559082,sp600_stocks.csv,SP600_data,"Sunstone Hotel Investors, Inc.",Real Estate,REIT - Hotel & Motel,2436929024,16.173334,1.3219268,Not Available,0.03,0.75,910264000,0.18611,208768992,Not Available,NYQ,12.41,9.39,Not Available
SNCY,2024-11-20,13.979999542236328,2024-12-24,15.220000267028809,8.869819494959168,sp600_stocks.csv,SP600_data,"Sun Country Airlines Holdings, Inc.",Industrials,Airlines,802037952,18.253012,1.4515665,Not Available,Not Available,0.83,1060876992,0.042519998,191816000,Not Available,NMS,16.34,9.22,Not Available
SONO,2024-11-20,12.949999809265137,2024-12-24,14.779999732971191,14.131273750265022,sp600_stocks.csv,SP600_data,"Sonos, Inc.",Technology,Consumer Electronics,1815501184,Not Available,4.2226,Not Available,Not Available,-0.31,1518055936,-0.02513,4332000,Not Available,NMS,19.76,10.23,Not Available
SPTN,2024-11-20,17.957382202148438,2024-12-24,18.520000457763672,3.133075017737954,sp600_stocks.csv,SP600_data,SpartanNash Company,Consumer Defensive,Food Distribution,622438528,13.864661,0.79668194,Not Available,0.0448,1.33,9532882944,0.00479,240643008,Not Available,NMS,24.51,17.74,Not Available
SWI,2024-11-20,12.979999542236328,2024-12-24,14.4399995803833,11.248074650512883,sp600_stocks.csv,SP600_data,SolarWinds Corporation,Technology,Software - Infrastructure,2464765440,65.681816,1.80625,Not Available,Not Available,0.22,784724992,0.04926,264067008,Not Available,NYQ,14.94,10.14,Not Available
TGNA,2024-11-20,17.98894500732422,2024-12-24,18.479999542236328,2.72975727432696,sp600_stocks.csv,SP600_data,TEGNA Inc.,Communication Services,Broadcasting,2988813056,6.486014,1.049683,Not Available,0.0272,2.86,2957296128,0.16747999,777000000,Not Available,NYQ,19.62,12.35,Not Available
THRY,2024-11-20,13.739999771118164,2024-12-24,14.149999618530272,2.983987294337064,sp600_stocks.csv,SP600_data,"Thryv Holdings, Inc.",Communication Services,Internet Content & Information,635809088,Not Available,5.693431,Not Available,Not Available,-9.7,873723008,-0.38873002,123644000,Not Available,NCM,26.42,13.06,Not Available
TRIP,2024-11-20,13.350000381469728,2024-12-24,14.40999984741211,7.940070679051797,sp600_stocks.csv,SP600_data,"Tripadvisor, Inc.",Consumer Cyclical,Travel Services,2007831680,55.423077,2.1250553,Not Available,Not Available,0.26,1814000000,0.01985,162000000,Not Available,NMS,28.76,12.93,Not Available
TWI,2024-11-20,6.78000020980835,2024-12-24,6.989999771118164,3.097338566538931,sp600_stocks.csv,SP600_data,"Titan International, Inc.",Industrials,Farm & Heavy Construction Machinery,440081600,Not Available,0.8300583,Not Available,Not Available,-0.14,1852562944,-0.00511,128645000,Not Available,NYQ,15.33,6.34,Not Available
TWO,2024-11-20,11.460000038146973,2024-12-24,11.84000015258789,3.3158823139267826,sp600_stocks.csv,SP600_data,Two Harbors Investment Corp.,Real Estate,REIT - Mortgage,1223070080,Not Available,0.78006214,Not Available,0.1516,-4.8,119476000,Not Available,Not Available,Not Available,NYQ,14.27,11.28,Not Available
VIAV,2024-11-20,9.81999969482422,2024-12-24,10.329999923706056,5.193485180561047,sp600_stocks.csv,SP600_data,Viavi Solutions Inc.,Technology,Communication Equipment,2295764480,Not Available,3.2701423,Not Available,Not Available,-0.17,990700032,-0.037750002,75300000,Not Available,NMS,11.49,6.6,Not Available
VIR,2024-11-20,6.739999771118164,2024-12-24,7.380000114440918,9.4955543776907,sp600_stocks.csv,SP600_data,"Vir Biotechnology, Inc.",Healthcare,Biotechnology,1019128000,Not Available,0.8153371,Not Available,Not Available,-3.93,78618000,Not Available,-533936992,Not Available,NMS,13.09,6.56,Not Available
VSAT,2024-11-20,6.929999828338623,2024-12-24,9.170000076293944,32.32323670190237,sp600_stocks.csv,SP600_data,"Viasat, Inc.",Technology,Communication Equipment,1203051776,Not Available,0.2437565,Not Available,Not Available,-2.62,4527273984,-0.08728,1255283968,Not Available,NMS,29.11,6.69,Not Available
VSTS,2024-11-20,13.281559944152832,2024-12-24,15.84000015258789,19.26310026226553,sp600_stocks.csv,SP600_data,Vestis Corporation,Industrials,Rental & Leasing Services,2066826496,98.125,2.2906332,Not Available,0.0105,0.16,2837440000,0.04132,334241984,Not Available,NYQ,22.37,8.92,Not Available
VYX,2024-11-20,14.199999809265137,2024-12-24,14.279999732971191,0.5633797519761711,sp600_stocks.csv,SP600_data,NCR Voyix Corporation,Technology,Information Technology Services,2088802176,Not Available,2.055444,Not Available,Not Available,-2.36,3592000000,0.18124,254000000,Not Available,NYQ,17.39,10.87,Not Available
WOLF,2024-11-20,6.440000057220459,2024-12-24,7.75,20.34161383757727,sp600_stocks.csv,SP600_data,"Wolfspeed, Inc.",Technology,Semiconductors,1001269952,Not Available,1.581921,Not Available,Not Available,-5.8,804499968,-0.93313,-212800000,Not Available,NYQ,46.18,6.1,Not Available
XHR,2024-11-20,14.760000228881836,2024-12-24,15.220000267028809,3.116531375432239,sp600_stocks.csv,SP600_data,"Xenia Hotels & Resorts, Inc.",Real Estate,REIT - Hotel & Motel,1636396160,66.521736,1.2336719,Not Available,0.0317,0.23,1030577984,0.023659999,214294000,Not Available,NYQ,16.5,12.34,Not Available
XRX,2024-11-20,8.390000343322754,2024-12-24,9.229999542236328,10.011908993330303,sp600_stocks.csv,SP600_data,Xerox Holdings Corporation,Technology,Information Technology Services,1140509568,Not Available,0.8752505,Not Available,0.1192,-10.95,6373000192,-0.21309,341000000,Not Available,NMS,19.78,8.02,Not Available
